freq_MHz,5ppb,10ppb,50ppb,75ppb,100ppb,200ppb,500ppb,1000ppb
54.1935,1.00000000,1.00000000,1.00000000,0.99999995,0.99999983,0.99999869,0.99999474,0.99998419
54.2486,1.00000000,1.00000000,0.99999998,0.99999990,0.99999972,0.99999850,0.99999461,0.99998391
54.3036,1.00000000,1.00000000,0.99999996,0.99999982,0.99999959,0.99999831,0.99999449,0.99998364
54.3586,1.00000000,1.00000000,0.99999990,0.99999970,0.99999942,0.99999814,0.99999438,0.99998338
54.4136,0.99999999,0.99999998,0.99999980,0.99999955,0.99999925,0.99999798,0.99999428,0.99998312
54.4686,0.99999998,0.99999996,0.99999967,0.99999938,0.99999908,0.99999786,0.99999420,0.99998286
54.5236,0.99999996,0.99999992,0.99999953,0.99999924,0.99999895,0.99999778,0.99999413,0.99998261
54.5786,0.99999995,0.99999989,0.99999944,0.99999916,0.99999887,0.99999773,0.99999408,0.99998237
54.6337,0.99999995,0.99999989,0.99999944,0.99999916,0.99999887,0.99999773,0.99999404,0.99998213
54.6887,0.99999996,0.99999992,0.99999953,0.99999924,0.99999894,0.99999777,0.99999402,0.99998190
54.7437,0.99999998,0.99999996,0.99999966,0.99999938,0.99999907,0.99999786,0.99999401,0.99998167
54.7987,0.99999999,0.99999998,0.99999979,0.99999954,0.99999924,0.99999798,0.99999401,0.99998145
54.8537,1.00000000,1.00000000,0.99999989,0.99999970,0.99999942,0.99999813,0.99999402,0.99998123
54.9087,1.00000000,1.00000000,0.99999995,0.99999982,0.99999958,0.99999830,0.99999404,0.99998102
54.9637,1.00000000,1.00000000,0.99999998,0.99999990,0.99999972,0.99999849,0.99999407,0.99998082
55.0188,1.00000000,1.00000000,0.99999999,0.99999995,0.99999982,0.99999868,0.99999411,0.99998063
55.0738,1.00000000,1.00000000,1.00000000,0.99999998,0.99999990,0.99999887,0.99999415,0.99998044
55.1288,1.00000000,1.00000000,1.00000000,0.99999999,0.99999994,0.99999905,0.99999419,0.99998026
55.1838,1.00000000,1.00000000,1.00000000,1.00000000,0.99999997,0.99999922,0.99999424,0.99998009
55.2388,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999937,0.99999429,0.99997993
55.2938,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999950,0.99999433,0.99997978
55.3488,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999961,0.99999437,0.99997963
55.4039,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999971,0.99999441,0.99997949
55.4589,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999978,0.99999444,0.99997937
55.5139,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999984,0.99999446,0.99997925
55.5689,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999988,0.99999447,0.99997914
55.6239,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999992,0.99999447,0.99997904
55.6789,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999994,0.99999446,0.99997895
55.7339,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999996,0.99999444,0.99997886
55.7889,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999996,0.99999440,0.99997879
55.8440,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999997,0.99999435,0.99997873
55.8990,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999996,0.99999429,0.99997868
55.9540,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999995,0.99999422,0.99997864
56.0090,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999993,0.99999413,0.99997861
56.0640,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999991,0.99999404,0.99997859
56.1190,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999987,0.99999393,0.99997858
56.1740,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999981,0.99999382,0.99997858
56.2291,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999974,0.99999369,0.99997859
56.2841,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999966,0.99999357,0.99997861
56.3391,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999954,0.99999343,0.99997865
56.3941,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999941,0.99999330,0.99997869
56.4491,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999925,0.99999317,0.99997874
56.5041,1.00000000,1.00000000,1.00000000,1.00000000,0.99999997,0.99999906,0.99999304,0.99997881
56.5591,1.00000000,1.00000000,1.00000000,0.99999999,0.99999994,0.99999885,0.99999291,0.99997888
56.6142,1.00000000,1.00000000,1.00000000,0.99999998,0.99999989,0.99999862,0.99999279,0.99997897
56.6692,1.00000000,1.00000000,1.00000000,0.99999995,0.99999981,0.99999837,0.99999268,0.99997907
56.7242,1.00000000,1.00000000,0.99999999,0.99999990,0.99999969,0.99999812,0.99999258,0.99997917
56.7792,1.00000000,1.00000000,0.99999996,0.99999981,0.99999953,0.99999787,0.99999250,0.99997929
56.8342,1.00000000,1.00000000,0.99999990,0.99999967,0.99999932,0.99999763,0.99999243,0.99997942
56.8892,0.99999999,0.99999999,0.99999979,0.99999948,0.99999909,0.99999742,0.99999237,0.99997956
56.9442,0.99999998,0.99999996,0.99999963,0.99999927,0.99999887,0.99999724,0.99999233,0.99997971
56.9992,0.99999996,0.99999992,0.99999944,0.99999906,0.99999867,0.99999711,0.99999231,0.99997987
57.0543,0.99999993,0.99999987,0.99999930,0.99999892,0.99999854,0.99999703,0.99999231,0.99998003
57.1093,0.99999993,0.99999985,0.99999925,0.99999888,0.99999851,0.99999701,0.99999233,0.99998021
57.1643,0.99999994,0.99999988,0.99999933,0.99999895,0.99999857,0.99999705,0.99999238,0.99998040
57.2193,0.99999996,0.99999993,0.99999949,0.99999911,0.99999871,0.99999714,0.99999244,0.99998060
57.2743,0.99999999,0.99999997,0.99999967,0.99999932,0.99999892,0.99999728,0.99999252,0.99998080
57.3293,1.00000000,0.99999999,0.99999982,0.99999953,0.99999915,0.99999747,0.99999263,0.99998102
57.3843,1.00000000,1.00000000,0.99999992,0.99999971,0.99999938,0.99999769,0.99999275,0.99998124
57.4394,1.00000000,1.00000000,0.99999997,0.99999984,0.99999957,0.99999793,0.99999290,0.99998147
57.4944,1.00000000,1.00000000,0.99999999,0.99999992,0.99999972,0.99999818,0.99999306,0.99998171
57.5494,1.00000000,1.00000000,1.00000000,0.99999996,0.99999983,0.99999843,0.99999324,0.99998196
57.6044,1.00000000,1.00000000,1.00000000,0.99999998,0.99999991,0.99999867,0.99999344,0.99998221
57.6594,1.00000000,1.00000000,1.00000000,0.99999999,0.99999995,0.99999890,0.99999365,0.99998247
57.7144,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99999911,0.99999387,0.99998274
57.7694,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999929,0.99999410,0.99998302
57.8245,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999944,0.99999434,0.99998330
57.8795,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999957,0.99999459,0.99998358
57.9345,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999968,0.99999485,0.99998388
57.9895,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999976,0.99999511,0.99998417
58.0445,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999983,0.99999537,0.99998447
58.0995,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999988,0.99999563,0.99998478
58.1545,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999992,0.99999589,0.99998508
58.2096,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999994,0.99999615,0.99998540
58.2646,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999996,0.99999640,0.99998571
58.3196,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999997,0.99999665,0.99998602
58.3746,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99999689,0.99998634
58.4296,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999712,0.99998666
58.4846,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999735,0.99998698
58.5396,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999756,0.99998730
58.5946,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999776,0.99998762
58.6497,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999796,0.99998794
58.7047,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999814,0.99998826
58.7597,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999831,0.99998858
58.8147,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999847,0.99998889
58.8697,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999863,0.99998921
58.9247,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999876,0.99998952
58.9797,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999889,0.99998983
59.0348,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999901,0.99999013
59.0898,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999912,0.99999043
59.1448,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999922,0.99999073
59.1998,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999931,0.99999102
59.2548,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999939,0.99999131
59.3098,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999947,0.99999159
59.3648,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999953,0.99999187
59.4199,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999959,0.99999214
59.4749,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999965,0.99999241
59.5299,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999969,0.99999266
59.5849,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999974,0.99999292
59.6399,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999977,0.99999316
59.6949,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999980,0.99999340
59.7499,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999983,0.99999363
59.8050,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999986,0.99999385
59.8600,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999988,0.99999407
59.9150,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999990,0.99999427
59.9700,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999991,0.99999447
60.0250,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999993,0.99999466
60.0800,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999994,0.99999484
60.1350,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999995,0.99999502
60.1900,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999996,0.99999518
60.2451,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999996,0.99999534
60.3001,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999997,0.99999548
60.3551,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99999562
60.4101,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99999575
60.4651,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99999587
60.5201,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999597
60.5751,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999607
60.6302,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999616
60.6852,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999624
60.7402,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999631
60.7952,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999637
60.8502,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999643
60.9052,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999647
60.9602,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999650
61.0153,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999652
61.0703,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999654
61.1253,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999654
61.1803,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999653
61.2353,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999652
61.2903,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999649
61.3453,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999646
61.4004,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999641
61.4554,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999636
61.5104,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999630
61.5654,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999623
61.6204,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999615
61.6754,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99999606
61.7304,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99999596
61.7854,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999997,0.99999586
61.8405,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999997,0.99999574
61.8955,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999996,0.99999562
61.9505,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999995,0.99999549
62.0055,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999994,0.99999535
62.0605,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999993,0.99999521
62.1155,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999992,0.99999505
62.1705,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999991,0.99999489
62.2256,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999989,0.99999473
62.2806,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999987,0.99999455
62.3356,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999985,0.99999437
62.3906,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999982,0.99999418
62.4456,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999979,0.99999399
62.5006,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999976,0.99999379
62.5556,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999972,0.99999359
62.6107,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999968,0.99999338
62.6657,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999963,0.99999317
62.7207,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999958,0.99999295
62.7757,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999952,0.99999272
62.8307,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999945,0.99999250
62.8857,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999938,0.99999227
62.9407,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999929,0.99999204
62.9957,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999920,0.99999180
63.0508,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999910,0.99999156
63.1058,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999900,0.99999132
63.1608,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999888,0.99999108
63.2158,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999875,0.99999084
63.2708,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999861,0.99999060
63.3258,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999847,0.99999036
63.3808,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999831,0.99999011
63.4359,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999814,0.99998987
63.4909,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999797,0.99998963
63.5459,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999778,0.99998939
63.6009,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999759,0.99998915
63.6559,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999738,0.99998892
63.7109,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999717,0.99998868
63.7659,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99999695,0.99998845
63.8210,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999997,0.99999673,0.99998823
63.8760,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999995,0.99999650,0.99998800
63.9310,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999992,0.99999627,0.99998778
63.9860,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999989,0.99999603,0.99998757
64.0410,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999985,0.99999579,0.99998736
64.0960,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999979,0.99999556,0.99998716
64.1510,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999971,0.99999532,0.99998696
64.2061,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999962,0.99999509,0.99998676
64.2611,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999950,0.99999487,0.99998657
64.3161,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999936,0.99999465,0.99998639
64.3711,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99999919,0.99999444,0.99998622
64.4261,1.00000000,1.00000000,1.00000000,0.99999999,0.99999996,0.99999900,0.99999424,0.99998605
64.4811,1.00000000,1.00000000,1.00000000,0.99999999,0.99999992,0.99999880,0.99999406,0.99998589
64.5361,1.00000000,1.00000000,1.00000000,0.99999997,0.99999985,0.99999858,0.99999388,0.99998573
64.5911,1.00000000,1.00000000,0.99999999,0.99999993,0.99999975,0.99999835,0.99999373,0.99998559
64.6462,1.00000000,1.00000000,0.99999997,0.99999985,0.99999962,0.99999812,0.99999359,0.99998545
64.7012,1.00000000,1.00000000,0.99999993,0.99999974,0.99999944,0.99999790,0.99999347,0.99998531
64.7562,1.00000000,0.99999999,0.99999984,0.99999958,0.99999923,0.99999770,0.99999337,0.99998519
64.8112,0.99999999,0.99999997,0.99999971,0.99999939,0.99999902,0.99999753,0.99999329,0.99998507
64.8662,0.99999997,0.99999994,0.99999954,0.99999920,0.99999883,0.99999739,0.99999323,0.99998496
64.9212,0.99999995,0.99999989,0.99999939,0.99999905,0.99999870,0.99999731,0.99999319,0.99998486
64.9762,0.99999993,0.99999986,0.99999932,0.99999898,0.99999864,0.99999727,0.99999317,0.99998476
65.0313,0.99999994,0.99999988,0.99999936,0.99999901,0.99999867,0.99999729,0.99999318,0.99998467
65.0863,0.99999996,0.99999992,0.99999949,0.99999914,0.99999878,0.99999736,0.99999321,0.99998459
65.1413,0.99999998,0.99999996,0.99999965,0.99999932,0.99999896,0.99999748,0.99999326,0.99998452
65.1963,0.99999999,0.99999999,0.99999980,0.99999952,0.99999916,0.99999764,0.99999333,0.99998445
65.2513,1.00000000,1.00000000,0.99999990,0.99999969,0.99999937,0.99999783,0.99999343,0.99998439
65.3063,1.00000000,1.00000000,0.99999996,0.99999982,0.99999956,0.99999804,0.99999354,0.99998434
65.3613,1.00000000,1.00000000,0.99999999,0.99999991,0.99999971,0.99999827,0.99999367,0.99998430
65.4164,1.00000000,1.00000000,1.00000000,0.99999996,0.99999982,0.99999850,0.99999382,0.99998426
65.4714,1.00000000,1.00000000,1.00000000,0.99999998,0.99999990,0.99999873,0.99999398,0.99998423
65.5264,1.00000000,1.00000000,1.00000000,0.99999999,0.99999995,0.99999894,0.99999416,0.99998420
65.5814,1.00000000,1.00000000,1.00000000,1.00000000,0.99999997,0.99999913,0.99999435,0.99998418
65.6364,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999930,0.99999455,0.99998416
65.6914,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999945,0.99999476,0.99998415
65.7464,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999958,0.99999497,0.99998415
